Postcode,PostcodeNS,LSOA11,MSOA11,WardCodeONSNSPL,WardNameONSNSPL,ConstituencyCodeONSNSPL,ConstituencyNameONSNSPL,CCG,WardCodeCurrent,WardNameCurrent,ConstituencyCodeCurrent,ConstituencyNameCurrent,Latitude,Longitude,DateOfTermination
LS29 8YQ,LS298YQ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200403
LS29 8YR,LS298YR,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200108
LS29 8YS,LS298YS,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200304
LS29 8YW,LS298YW,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200901
LS29 8YZ,LS298YZ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200602
LS29 8ZU,LS298ZU,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923376,-1.820252,200509
LS29 8ZW,LS298ZW,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923439,-1.820084,201610
LS29 9AA,LS299AA,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925259,-1.829457,
LS29 9AB,LS299AB,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925292,-1.829749,
LS29 9AD,LS299AD,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925188,-1.830173,
LS29 9AE,LS299AE,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924696,-1.831804,
LS29 9AF,LS299AF,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925253,-1.831345,
LS29 9AG,LS299AG,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925719,-1.830612,
LS29 9AH,LS299AH,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925641,-1.832592,
LS29 9AJ,LS299AJ,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924139,-1.832004,
LS29 9AL,LS299AL,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924206,-1.831276,
LS29 9AN,LS299AN,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925139,-1.833797,
LS29 9AP,LS299AP,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92554,-1.833677,
LS29 9AQ,LS299AQ,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926045,-1.83224,
LS29 9AR,LS299AR,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924826,-1.837212,
LS29 9AS,LS299AS,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924504,-1.83616,201103
LS29 9AT,LS299AT,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925252,-1.837817,
LS29 9AU,LS299AU,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92466,-1.838428,199806
LS29 9AW,LS299AW,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923961,-1.832949,
LS29 9AX,LS299AX,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.9259,-1.838362,
LS29 9AY,LS299AY,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926354,-1.837633,
LS29 9AZ,LS299AZ,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925958,-1.834845,
LS29 9BA,LS299BA,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926577,-1.83405,
LS29 9BB,LS299BB,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926154,-1.833443,
LS29 9BD,LS299BD,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926361,-1.833153,
LS29 9BE,LS299BE,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927306,-1.834565,
LS29 9BF,LS299BF,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923006,-1.825431,
LS29 9BG,LS299BG,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.928683,-1.835519,
LS29 9BH,LS299BH,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927677,-1.835919,
LS29 9BJ,LS299BJ,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927725,-1.838645,
LS29 9BL,LS299BL,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927221,-1.840401,
LS29 9BN,LS299BN,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927132,-1.838891,
LS29 9BP,LS299BP,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926905,-1.844085,
LS29 9BQ,LS299BQ,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.928299,-1.837257,
LS29 9BS,LS299BS,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927504,-1.84096,
LS29 9BT,LS299BT,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927361,-1.842134,
LS29 9BU,LS299BU,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926112,-1.842382,
LS29 9BW,LS299BW,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.9253,-1.839446,
LS29 9BX,LS299BX,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926551,-1.840964,
LS29 9BY,LS299BY,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92577,-1.841515,
LS29 9BZ,LS299BZ,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925179,-1.843634,
LS29 9DA,LS299DA,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926024,-1.843296,
LS29 9DB,LS299DB,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925523,-1.845612,
LS29 9DD,LS299DD,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925988,-1.843738,
LS29 9DE,LS299DE,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926692,-1.845639,
LS29 9DF,LS299DF,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926234,-1.846158,199212
LS29 9DG,LS299DG,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.9261,-1.846509,
LS29 9DH,LS299DH,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927163,-1.83766,
LS29 9DJ,LS299DJ,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926949,-1.836303,
LS29 9DL,LS299DL,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925174,-1.846802,
LS29 9DN,LS299DN,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924868,-1.82626,200607
LS29 9DP,LS299DP,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925502,-1.823638,201003
LS29 9DQ,LS299DQ,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.9272,-1.829114,
LS29 9DR,LS299DR,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926138,-1.824766,
LS29 9DS,LS299DS,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926412,-1.825081,
LS29 9DT,LS299DT,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926547,-1.824959,
LS29 9DU,LS299DU,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926007,-1.824855,
LS29 9DW,LS299DW,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925466,-1.823852,
LS29 9DX,LS299DX,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925914,-1.824736,
LS29 9DY,LS299DY,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925968,-1.825376,
LS29 9DZ,LS299DZ,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925668,-1.826653,
LS29 9EA,LS299EA,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925361,-1.827693,
LS29 9EB,LS299EB,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924403,-1.821801,199501
LS29 9ED,LS299ED,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924412,-1.827892,199112
LS29 9EE,LS299EE,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924723,-1.825576,
LS29 9EF,LS299EF,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92589,-1.824886,200112
LS29 9EG,LS299EG,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924709,-1.824269,
LS29 9EH,LS299EH,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925929,-1.827048,
LS29 9EJ,LS299EJ,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926294,-1.827065,
LS29 9EL,LS299EL,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926576,-1.826847,
LS29 9EN,LS299EN,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925311,-1.827888,199112
LS29 9EP,LS299EP,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92654,-1.829059,
LS29 9EQ,LS299EQ,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925979,-1.837007,
LS29 9ER,LS299ER,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926667,-1.827197,
LS29 9ES,LS299ES,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927207,-1.827804,
LS29 9ET,LS299ET,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927028,-1.828688,
LS29 9EU,LS299EU,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.928045,-1.829125,
LS29 9EW,LS299EW,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925993,-1.827459,
LS29 9EX,LS299EX,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927407,-1.82928,
LS29 9EY,LS299EY,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926823,-1.829603,200607
LS29 9EZ,LS299EZ,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926042,-1.830123,
LS29 9FA,LS299FA,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921867,-1.83349,
LS29 9FB,LS299FB,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924742,-1.826002,
LS29 9FD,LS299FD,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926885,-1.825265,
LS29 9FE,LS299FE,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927119,-1.825173,
LS29 9FF,LS299FF,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922116,-1.840801,
LS29 9FG,LS299FG,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926882,-1.829133,
LS29 9FH,LS299FH,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92467,-1.835447,
LS29 9HA,LS299HA,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927157,-1.830393,
LS29 9HB,LS299HB,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92683,-1.83087,
LS29 9HD,LS299HD,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927535,-1.830711,
LS29 9HE,LS299HE,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.928123,-1.833557,
LS29 9HF,LS299HF,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927512,-1.834047,
LS29 9HG,LS299HG,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927115,-1.832449,199612
LS29 9HH,LS299HH,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.928102,-1.831958,
LS29 9HJ,LS299HJ,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926456,-1.826562,
LS29 9HL,LS299HL,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926836,-1.826359,
LS29 9HN,LS299HN,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926826,-1.825506,
LS29 9HP,LS299HP,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92868,-1.833661,
LS29 9HQ,LS299HQ,E01010694,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.928542,-1.831591,
LS29 9HR,LS299HR,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923774,-1.821742,
LS29 9HS,LS299HS,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924306,-1.822943,
LS29 9HT,LS299HT,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.926312,-1.830762,
LS29 9HU,LS299HU,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923635,-1.821213,
LS29 9HW,LS299HW,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.927106,-1.826358,199806
LS29 9HX,LS299HX,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92383,-1.825994,
LS29 9HY,LS299HY,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920547,-1.83415,
LS29 9HZ,LS299HZ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924195,-1.821223,199812
LS29 9JA,LS299JA,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923089,-1.820953,
LS29 9JB,LS299JB,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923828,-1.822336,
LS29 9JD,LS299JD,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923838,-1.822884,
LS29 9JE,LS299JE,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922773,-1.822069,
LS29 9JF,LS299JF,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.919166,-1.829862,
LS29 9JG,LS299JG,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921685,-1.821861,
LS29 9JH,LS299JH,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921574,-1.823564,
LS29 9JJ,LS299JJ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921086,-1.82148,
LS29 9JL,LS299JL,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920698,-1.816932,
LS29 9JN,LS299JN,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920517,-1.819929,
LS29 9JP,LS299JP,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920658,-1.817766,
LS29 9JQ,LS299JQ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921329,-1.821707,200102
LS29 9JR,LS299JR,E01010693,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924195,-1.847323,
LS29 9JS,LS299JS,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.918907,-1.824884,
LS29 9JT,LS299JT,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923757,-1.82293,
LS29 9JU,LS299JU,E01010646,E02002183,E05001349,Craven,E14000766,Keighley,E38000232,E05001349,Craven,E14000766,Keighley,53.927509,-1.895373,
LS29 9JW,LS299JW,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.920283,-1.819519,
LS29 9JX,LS299JX,E01010646,E02002183,E05001349,Craven,E14000766,Keighley,E38000232,E05001349,Craven,E14000766,Keighley,53.926333,-1.887228,
LS29 9JY,LS299JY,E01010646,E02002183,E05001349,Craven,E14000766,Keighley,E38000232,E05001349,Craven,E14000766,Keighley,53.924349,-1.874903,
LS29 9JZ,LS299JZ,E01010697,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924139,-1.832004,200104
LS29 9LA,LS299LA,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925672,-1.825164,
LS29 9LB,LS299LB,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.925519,-1.825652,
LS29 9LD,LS299LD,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.921526,-1.820945,
LS29 9LE,LS299LE,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923506,-1.823327,199112
LS29 9LF,LS299LF,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923802,-1.822869,
LS29 9LG,LS299LG,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.922688,-1.822767,
LS29 9LH,LS299LH,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923405,-1.823848,
LS29 9LJ,LS299LJ,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923509,-1.82485,199112
LS29 9LL,LS299LL,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924316,-1.823598,
LS29 9LN,LS299LN,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923509,-1.82485,199606
LS29 9LP,LS299LP,E01010698,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.92384,-1.820405,
LS29 9LQ,LS299LQ,E01010692,E02002183,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923065,-1.822964,
LS29 9LR,LS299LR,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923509,-1.82485,199405
LS29 9LS,LS299LS,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924334,-1.82407,
LS29 9LT,LS299LT,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924289,-1.823963,200407
LS29 9LU,LS299LU,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923669,-1.824179,
LS29 9LW,LS299LW,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924334,-1.823948,
LS29 9LX,LS299LX,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.924181,-1.823964,
LS29 9LY,LS299LY,E01010695,E02002184,E05001354,Ilkley,E14000766,Keighley,E38000232,E05001354,Ilkley,E14000766,Keighley,53.923511,-1.826373,199501
